abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,subsection_name,query_consulta
Brooke Astor’s son is visibly shaken as he undergoes a withering verbal attack from prosecutors.,https://cityroom.blogs.nytimes.com/2009/09/16/astor-trial-ending-with-heated-words/,Brooke Astor’s son is visibly shaken as he undergoes a withering verbal attack from prosecutors.,The prosecution in the Astor trial began its closing argument on Wednesday with a blistering attack on the character of the two defendants.,,,The New York Times,[],[],2009-09-16T19:15:47+0000,article,Metro,New York,News,nyt://article/204015b1-bd37-53bb-9652-40bfbda465f7,598,nyt://article/204015b1-bd37-53bb-9652-40bfbda465f7,Astor Trial Ending With Heated Words,City Room,,,,,,By John Eligon,"[{'firstname': 'John', 'middlename': None, 'lastname': 'Eligon', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Also in Morning Buzz: subway updates via Twitter; the financing struggle of a Brooklyn ""co-house""; and other headlines from papers in the region.",https://cityroom.blogs.nytimes.com/2009/07/29/blogs/29cityroom-for-some63207.html,"Also in Morning Buzz: subway updates via Twitter; the financing struggle of a Brooklyn ""co-house""; and other headlines from papers in the region.","With a budget of half a million dollars a year, the Bloomberg administration has bought one-way tickets for more than 550 families to leave the city for relatives' homes since 2007, as a way of keeping them out of the expensive shelter system. They have been flown to Paris ($6,332), Orlando ($858.40), Johannesburg ($2,550.70), or most frequently, San Juan ($484.20). In contrast the shelter costs $36,000 a year per family.",,,The New York Times,[],[],2009-07-29T12:57:26+0000,article,None,Blogs,Web Log,nyt://article/907007e6-762a-5bcb-bdcc-739283e0b83b,588,nyt://article/907007e6-762a-5bcb-bdcc-739283e0b83b,"For Some Homeless, a One-Way Ticket Out",City Room,,"For Some Homeless, a One-Way Ticket Out",,,,By JENNIFER 8. LEE,"[{'firstname': 'Jennifer', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Anthony D. Marshall and his wife put their ears to a wall to listen to a talk his mother was having with her lawyer about changing her will, jurors were told.",https://www.nytimes.com/2009/07/10/nyregion/10astor.html,"Anthony D. Marshall and his wife put their ears to a wall to listen to a talk his mother was having with her lawyer about changing her will, jurors were told.","While Brooke Astor discussed possible changes to her will with her lawyer in a room in her Park Avenue duplex on Dec. 1, 2003, her son, Anthony D. Marshall, and daughter-in-law, Charlene Marshall, stood outside with their ears to the wall, one of Mrs. Astor’s nurses testified on Thursday.",,,The New York Times,[],"[{'name': 'persons', 'value': 'Marshall, Charlene', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Marshall, Anthony D', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Wills and Estates', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Morrissey, Francis X Jr', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Astor, Brooke', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Christensen, Henry III', 'rank': 6, 'major': 'N'}]",2009-07-10T02:22:20+0000,article,Metro,New York,News,nyt://article/7cd4473e-8de1-58af-b7b0-91314de82719,554,nyt://article/7cd4473e-8de1-58af-b7b0-91314de82719,Nurse Testifies About Eavesdropping by Brooke Astor’s Son,,,Nurse Testifies About Eavesdropping by Brooke Astor’s Son,,,,By John Eligon,"[{'firstname': 'John', 'middlename': None, 'lastname': 'Eligon', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"NEW YORK — The pharmaceutical giant Pfizer is cutting as many as 800 research jobs this year, pruning positions not involved in the six disease areas that are its current focus.",https://www.nytimes.com/2009/01/14/business/worldbusiness/14iht-pfizer.1.19344642.html,,"NEW YORK — The pharmaceutical giant Pfizer is cutting as many as 800 research jobs this year, pruning positions not involved in the six disease areas that are its current focus.",,,International Herald Tribune,[],[],2009-01-04T05:00:00+0000,article,IHT News,Business Day,News,nyt://article/cb3c5535-125b-5172-9819-0744d969055a,579,nyt://article/cb3c5535-125b-5172-9819-0744d969055a,Pfizer to cut researchers  in preparation for Lipitor patent expiration,,,Pfizer to cut researchers  in preparation for Lipitor patent expiration,,,,By Duff Wilson,"[{'firstname': 'Duff', 'middlename': None, 'lastname': 'Wilson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,International Business,Alzheimer
"Hanging out with the actor John Glover, who has a role in the Roundabout Theater Company’s new production of “Waiting for Godot,” for which he has just been nominated for a Tony Award. ",https://www.nytimes.com/2009/05/17/fashion/17night.html,"Hanging out with the actor John Glover, who has a role in the Roundabout Theater Company’s new production of “Waiting for Godot,” for which he has just been nominated for a Tony Award. ","JOHN GLOVER, who is known for the twisted villains he portrays, fingered the buttery fibers of bamboo, cashmere, cotton and silk that filled the bins at the Point Knitting Cafe in Greenwich Village. He settled on an eco-friendly bark-hued wool from Peru and a softer but pricier black cotton from Argentina.",ST,4,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/05/15/fashion/17nite600.1.jpg', 'height': 331, 'width': 600, 'legacy': {'xlarge': 'images/2009/05/15/fashion/17nite600.1.jpg', 'xlargewidth': 600, 'xlargeheight': 331}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/05/15/fashion/17nite600.1.jpg', 'height': 331, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/05/15/fashion/17nite75.1.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/05/15/fashion/17nite75.1.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'persons', 'value': 'Glover, John', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 2, 'major': 'N'}]",2009-05-15T22:08:50+0000,article,Styles,Fashion & Style,News,nyt://article/4e7d0921-8715-5696-ace3-2f2c95ac834f,571,nyt://article/4e7d0921-8715-5696-ace3-2f2c95ac834f,"Act 1, Purl 2",A Night Out With | John Glover,,"Act 1, Purl 2",,,,By Sandy Keenan,"[{'firstname': 'Sandy', 'middlename': None, 'lastname': 'Keenan', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
Mr. Power helped break the mold of cartoonish children’s shows in the early days of television by producing programs that entranced youngsters with basic science.,https://www.nytimes.com/2009/10/15/arts/television/15power.html,Mr. Power helped break the mold of cartoonish children’s shows in the early days of television by producing programs that entranced youngsters with basic science.,"Jules Power, who helped break the mold of cartoonish children’s shows in the early days of television by producing programs that entranced youngsters with basic science and allowed them to roam the world from their living rooms, died on Friday in Baltimore. He was 87.",B,14,The New York Times,"[{'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/10/15/arts/power190.jpg', 'height': 240, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/10/15/arts/power75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/10/15/arts/power75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Children and Youth', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Science and Technology', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Obituaries)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Television', 'rank': 4, 'major': 'N'}]",2009-10-15T14:28:52+0000,article,Culture,Arts,Obituary (Obit),nyt://article/ebc54b8b-9bd9-5f08-ba85-d241f723e5a9,592,nyt://article/ebc54b8b-9bd9-5f08-ba85-d241f723e5a9,"Jules Power, a Producer of ‘Mr. Wizard,’ Dies at 87",,,"Jules Power, 87, a Producer Of ‘Mr. Wizard’ on TV",,,,By Dennis Hevesi,"[{'firstname': 'Dennis', 'middlename': None, 'lastname': 'Hevesi', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Television,Alzheimer
The debate among doctors and the N.F.L. over football’s long-term effects on players’ cognitive function will soon move to Congress.,https://www.nytimes.com/2009/10/03/sports/football/03dementia.html,The debate among doctors and the N.F.L. over football’s long-term effects on players’ cognitive function will soon move to Congress.,"As debate over football’s long-term effects on players’ cognitive function continues among doctors and the N.F.L., the discussion will soon move to Congress.",D,2,The New York Times,[],"[{'name': 'organizations', 'value': 'National Football League', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Football', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Concussions', 'rank': 4, 'major': 'N'}]",2009-10-02T22:42:14+0000,article,Sports,Sports,News,nyt://article/fb7e1794-f068-5d41-a7bd-4276ea61a2ff,606,nyt://article/fb7e1794-f068-5d41-a7bd-4276ea61a2ff,Congress to Hold Hearing on N.F.L. Head Injuries,,,Congress Announces Hearings On Injuries,,,,By Alan Schwarz,"[{'firstname': 'Alan', 'middlename': None, 'lastname': 'Schwarz', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Pro Football,Alzheimer
Also in Morning Buzz: subway updates via Twitter; the financing struggle of a Brooklyn “co-house”; and other headlines from papers in the region.,https://cityroom.blogs.nytimes.com/2009/07/29/for-some-homeless-a-one-way-ticket-out/,Also in Morning Buzz: subway updates via Twitter; the financing struggle of a Brooklyn “co-house”; and other headlines from papers in the region.,"With a budget of half a million dollars a year, the Bloomberg administration has bought one-way tickets for more than 550 families to leave the city for relatives’ homes since 2007, as a way of keeping them out of the expensive shelter system. They have been flown to Paris ($6,332), Orlando ($858.40), Johannesburg ($2,550.70), or most frequently, San Juan ($484.20). In contrast the shelter costs $36,000 a year per family.",,,The New York Times,[],[],2009-07-29T12:57:26+0000,article,Metro,New York,News,nyt://article/b314185c-2a87-5a3d-8ce7-e53792a3fcd1,567,nyt://article/b314185c-2a87-5a3d-8ce7-e53792a3fcd1,"For Some Homeless, a One-Way Ticket Out",City Room,,,,,,By Jennifer 8. Lee,"[{'firstname': 'Jennifer', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Among the 98 people named as possible witnesses in the trial of Anthony D. Marshall on charges of stealing from his mother were Kissingers, a de la Renta and a Rockefeller.",https://www.nytimes.com/2009/04/15/nyregion/15astor.html,"Among the 98 people named as possible witnesses in the trial of Anthony D. Marshall on charges of stealing from his mother were Kissingers, a de la Renta and a Rockefeller.",Call it the Astor 98.,A,22,The New York Times,[],"[{'name': 'persons', 'value': 'Astor, Brooke', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Witnesses', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Marshall, Anthony D', 'rank': 3, 'major': 'N'}]",2009-04-15T04:52:11+0000,article,Metro,New York,News,nyt://article/1e63127a-7d04-58a0-b0be-07d2967e1b44,553,nyt://article/1e63127a-7d04-58a0-b0be-07d2967e1b44,A-List Names May Testify in Case Against Astor’s Son,,,A-List Names May Testify In Case Against Astor’s Son,,,,By John Eligon,"[{'firstname': 'John', 'middlename': None, 'lastname': 'Eligon', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Ms. Turgeon wrote cookbooks that helped popularize French cuisine in the United States, and she did it before her friend Julia Child.",https://www.nytimes.com/2009/10/09/us/09turgeon.html,"Ms. Turgeon wrote cookbooks that helped popularize French cuisine in the United States, and she did it before her friend Julia Child.","Charlotte Snyder Turgeon, whose cookbooks helped popularize French cuisine in America, even before those of her college classmate Julia Child, died on Sept. 22 in Amherst, Mass. She was 97.",A,21,The New York Times,"[{'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/10/09/us/TurgeonXL.jpg', 'height': 450, 'width': 304, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/10/09/us/turgeon190.jpg', 'height': 304, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/10/09/us/Turgeon75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/10/09/us/Turgeon75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Books and Literature', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Cooking and Cookbooks', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Obituaries)', 'rank': 3, 'major': 'N'}]",2009-10-09T01:03:35+0000,article,National,U.S.,Obituary (Obit),nyt://article/5b756a5a-cf74-5208-8b7c-13a947d17ae5,554,nyt://article/5b756a5a-cf74-5208-8b7c-13a947d17ae5,"Charlotte S. Turgeon, Who Popularized French Cuisine, Is Dead at 97",,,"Charlotte S. Turgeon, 97; Popularized French Cuisine",,,,By Bruce Weber,"[{'firstname': 'Bruce', 'middlename': None, 'lastname': 'Weber', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
Dr. Todd C. Sacktor answers readers' questions about research into the selective erasure of memory.,https://consults.blogs.nytimes.com/2009/04/13/blogs/13consults-memory-e117.html,Dr. Todd C. Sacktor answers readers' questions about research into the selective erasure of memory.,"What would your life be like if you could erase certain memories? Maybe you could ""forget"" about some traumatic event, a deep-seated fear or a relationship gone wrong.   It seems like science fiction, but researchers may be on the verge of making memory erasure a reality.  (Photo: Fred R. Conrad/The New York Times Dr. Todd C. Sacktor)   Dr. Todd C. Sacktor and his team of scientists from SUNY Downstate Medical Center have been able to show how a single dose of an experimental drug can block the ability of an animal's brain to hold onto specific types of memories.   To read more about Dr. Sacktor's work, read Benedict Carey's article, ""Brain Researchers Open Door to Editing Memory.""   Dr. Sacktor's research raises some interesting questions. How will erasing specific memories affect humans? Will this work lead to a treatment to allow us to retain memory longer?   This week, Dr. Sacktor will answer your questions about memory erasure. Please post your questions and comments below, and check back daily for his responses.    In Response to the Ethical Questions  This strikes me as one of those things that could be extremely dangerous if used improperly. Even ignoring the potential illegal uses, allowing people to erase negative memories is a bad idea.   I'm in general disinclined to promote any kind of ignorance - even if that ignorance would make a person happier. We learn from the past, right? Well, we're supposed to. And sometimes it is learning from painful memories that we become better people.  The only time I can imagine this being okay is in cases of serious, horrendous trauma - rape victims who now cannot live normal lives, child abuse victims, etc. Only in situations where a person has been completely destroyed from an experience, where there is nothing positive to learn. But even then, we are denying reality, denying life. And for better or worse, our memories define who we are.  - James W., Washington D.C.    Dr. Sacktor: The purpose of our experiment with ZIP was to try to understand the molecular basis of memory storage, which previously was a complete scientific mystery. The experiments were designed to test the hypothesis that memories are stored by the action of a specific molecule- PKMzeta. You should know that the notion that a specific molecule stores memory goes completely against the grain of how most neuroscientists have thought about long-term memory for decades. Most neuroscientists thought that memories were stored by anatomical changes in the brain, such as new synapses, not by specific molecules. That is why our results showing a very rapid disruption of long-term memories, first published in Science in 2006, were so striking. The results have been confirmed in many labs around the world, with different drugs that inhibit PKMzeta, and for many different forms of long-term memory. Interestingly, ZIP does not affect short-term memory, or once the drug is gone, the formation of new long-term memories in the same brain region.  Elucidating the molecular mechanism of long-term memory may one day be key, I hope, to developing treatments of memory disorders. But don't forget how long this development from basic science discovery to clinical usefulness takes- decades for even the most important findings, such as germ theory and the structure of DNA.  One important recent publication by my colleagues at SUNY Downstate, Drs. Sue Mirra, John Crary, and Charles Shao, is that PKMzeta is bound up in the neurofibrillary tangles that are found in the brains of patients with Alzheimer's Disease. This is likely to alter the function of PKMzeta and may contribute to the memory loss characteristic of that disorder.  But I think that the concerns, even the deep unease, that many of the questions voice reflect two striking features of the experiments with ZIP that go to the essence of PKMzeta's role in memory- features that are also rather surprising to most neuroscientists. These are, first, the rapidity with which long-term memories, three month-old in the rats and presumably decades-old in humans, might be erased. This happens almost immediately with the injection of the drug. Second, is the specificity. As I mentioned, short-term memory, the underlying structure of the brain, and the capacity to form new long-term memories are unaffected.  These two surprising features are because PKMzeta is an enzyme. If you recall from high-school biology, there are two general forms of proteins, structural and enzymatic. Most neuroscientists had assumed that hundreds of structural proteins would be involved in the new synapses thought to store long-term memory. And there would be nothing unique to the structural proteins in the memory-storing synapses, as opposed to those synapses formed in development prior to experience.  But enzymes catalyze very specific chemical reactions and can be rapidly inhibited. That long-term memories are maintained by the constant action of one such enzyme, and thus that memories can be specifically and rapidly erased, was quite a shock.   The Drug's Uses  What are the primary uses you envision for this drug?  - Rebecka L., New Jersey   Dr. Sacktor: There are a few rare or severe cases of psychiatric or neurological disease in which ZIP might be helpful. I am a neurologist, not a psychiatrist, but I understand that there are clinical situations in which, as a last resort, a procedure known as bilateral cingulotomy can be performed. In this procedure, a small region of the brain is destroyed. I could see that, prior to the destruction of the neural tissue, ZIP might be injected to try to ""reset"" the synapses in that region. The drug diffuses around 1-2 mm from an injection site in the brain, so the region affected would be restricted.  For more general application, we have to develop an activity-dependent form of ZIP, i.e., a drug that becomes active only when the neurons are firing intensely, as when a memory is recalled. This might allow a specific, recalled long-term memory to be erased, rather than all long-term memories. I should add that there is a entire subfield of memory research studying the role of what is called ""reconsolidation blockade"" that aims at essentially the same thing. This work is very exciting and has been lead by my colleagues Karim Nader, Joseph LeDoux, Susan Sara, Cristina Alberini, Yadin Dudai, and others. You may have heard about the studies with propranolol on trying to reduce the emotional component of post-traumatic stress memories. How this reconsolidation work fits in with PKMzeta is actively being explored.  Developing memory enhancers that convert short- into long-term memories by increasing PKMzeta in the brain is also a possibility. This has even been done experimentally in the fruit fly by my colleagues, Jerry Yin and Eric Drier, when at the Cold Spring Harbor Laboratories, and now at the University of Wisconsin, Madison.   Is Memory Loss Permanent?  Has the research been ongoing long enough to answer the question of permanency? Is the memory erased forever? And, further, how does the nature of the drug and its effect (physically and chemically) on the brain lead to greater understanding of how memory works. Will dementia figure in the coming research? - William H. Porter   Dr. Sacktor: Three month-old memories in the rat have been erased. Although I don't really buy the analogy, this is equivalent to a 10 year-old memory for a human (rats live around 2 years). I do not see any compelling reason why a three month-old memory would have a biologically different basis than a decades-old memory, but you never know.  We, as well as other researchers, have done extensive experiments to try to see if, once disrupted by ZIP, a memory ever comes back. We waited weeks, we gave reminders, but the memory never seemed to return. Remarkably, giving the drug right before or even during the training had no effect on long-term memory formation tested a few days later. The drug has a pure ""retrograde"" effect. That's why it's so different from clinical cases of amnesia due to brain injuries or dementias like Alzheimer's, which affect both formation of new memories and recall of old. Our experimental result also suggests that the PKMzeta is not made immediately during learning, but after a few hours, and that the drug itself only lasts a few hours.  Please check my other responses for answers to your other questions. Thanks. ",,,The New York Times,[],[],2009-04-13T16:09:13+0000,article,None,Blogs,Web Log,nyt://article/fc76d9f9-3901-5d34-867a-aae7f5c6c363,1379,nyt://article/fc76d9f9-3901-5d34-867a-aae7f5c6c363,Erasing Your Memories,Consults,,Erasing Your Memories,,,,By THE NEW YORK TIMES,[],The New York Times,,Alzheimer
"Despite ""death panels"" controversy, Senator Mark Warner of Virginia presses on with an end-of-life initiative.",https://prescriptions.blogs.nytimes.com/2009/08/27/blogs/27prescriptions-warner-h2861.html,"Despite ""death panels"" controversy, Senator Mark Warner of Virginia presses on with an end-of-life initiative.","""Before the hubbub,"" as Senator Mark Warner, Democrat of Virginia, put it on Thursday, he was promoting the idea of government incentives intended to help Americans decide on medical care at the end of their lives. ",,,The New York Times,[],[],2009-08-27T23:16:16+0000,article,None,Blogs,Web Log,nyt://article/5313b583-e54c-50ab-a8ff-0ebbb6a7f8de,621,nyt://article/5313b583-e54c-50ab-a8ff-0ebbb6a7f8de,Warner Holds Out Hope for End-of-Life Proposals,Prescriptions,,Warner Holds Out Hope for End-of-Life Proposals,,,,By JACKIE CALMES,"[{'firstname': 'Jackie', 'middlename': None, 'lastname': 'CALMES', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"I’ve been thinking a lot about gratitude lately, trying to put my finger on what exactly I’m grateful for in the year since I had surgery to remove my cancerous prostate.",https://well.blogs.nytimes.com/2009/08/04/after-cancer-gratitude-for-simple-pleasures/,"I’ve been thinking a lot about gratitude lately, trying to put my finger on what exactly I’m grateful for in the year since I had surgery to remove my cancerous prostate.","I’ve been thinking a lot about gratitude lately, trying to put my finger on what exactly I’m grateful for in the year since I had surgery to remove my cancerous prostate. ",,,The New York Times,[],[],2009-08-04T12:20:02+0000,article,Science,Health,News,nyt://article/fb0b9d5d-7bd7-5c50-87f4-4cb3fd3502bc,623,nyt://article/fb0b9d5d-7bd7-5c50-87f4-4cb3fd3502bc,"After Cancer, Gratitude for Simple Pleasures",Well,,,,,,By Dana Jennings,"[{'firstname': 'Dana', 'middlename': None, 'lastname': 'Jennings', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"The proposal, lauded by consumer advocates, represents a serious threat to the profits of large manufacturers that depend on the sales of older medicines.",https://www.nytimes.com/2009/03/27/health/policy/27drug.html,"The proposal, lauded by consumer advocates, represents a serious threat to the profits of large manufacturers that depend on the sales of older medicines.","WASHINGTON  Expensive biotechnology drugs would face competition from cheaper copycats, setting off a bruising battle between big drug makers and consumer advocates, under a bipartisan proposal introduced Thursday in the Senate.",A,17,The New York Times,[],"[{'name': 'subject', 'value': 'Law and Legislation', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Food and Drug Administration', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Biotechnology', 'rank': 5, 'major': 'N'}]",2009-03-27T00:25:42+0000,article,National,Health,News,nyt://article/2fb71e97-c603-59ee-8bb2-64df4de7e412,626,nyt://article/2fb71e97-c603-59ee-8bb2-64df4de7e412,Bill Would Let Copycats Compete With Biotech Drugs,,,Bill Would Let Copycats Compete With Biotech Drugs,,,,By Gardiner Harris,"[{'firstname': 'Gardiner', 'middlename': None, 'lastname': 'Harris', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Money & Policy,Alzheimer
Also in the Morning Buzz: record low turnout in the Democratic primary; a pay package for the new M.T.A. chairman; and more headlines from local papers.,https://cityroom.blogs.nytimes.com/2009/09/17/a-hard-luck-synagogue-on-verge-of-extinction/,Also in the Morning Buzz: record low turnout in the Democratic primary; a pay package for the new M.T.A. chairman; and more headlines from local papers.,"Preparations for the High Holy Days have taken on a new urgency this year at Congregation Derech Emunoh, once one of the city’s largest synagogues, but for the last seven years  reduced to conducting services in a run-down double-wide trailer hard by the Atlantic Ocean on the Rockaway peninsula in Queens.",,,The New York Times,[],[],2009-09-17T13:00:32+0000,article,Metro,New York,News,nyt://article/964457bc-48f8-5c93-82ec-a2c39a432cec,634,nyt://article/964457bc-48f8-5c93-82ec-a2c39a432cec,A Hard-Luck Synagogue on the Verge of Extinction,City Room,,,,,,By A. G. Sulzberger,"[{'firstname': 'A.', 'middlename': 'G.', 'lastname': 'Sulzberger', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Despite “death panels” controversy, Senator Mark Warner of Virginia presses on with an end-of-life initiative.",https://prescriptions.blogs.nytimes.com/2009/08/27/warner-holds-out-hope-for-end-of-life-proposals/,"Despite “death panels” controversy, Senator Mark Warner of Virginia presses on with an end-of-life initiative.","“Before the hubbub,” as Senator Mark Warner, Democrat of Virginia, put it on Thursday, he was promoting the idea of government incentives intended to help Americans decide on medical care at the end of their lives. ",,,The New York Times,[],[],2009-08-27T23:16:16+0000,article,,Health,News,nyt://article/7fb1678d-564c-5ba4-8b16-99454c82341b,621,nyt://article/7fb1678d-564c-5ba4-8b16-99454c82341b,Warner Holds Out Hope for End-of-Life Proposals,Prescriptions,,,,,,By Jackie Calmes,"[{'firstname': 'Jackie', 'middlename': None, 'lastname': 'Calmes', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Mr. Klein managed the business affairs of Sam Cooke, the Rolling Stones and, for a short time, the Beatles.",https://www.nytimes.com/2009/07/05/arts/music/05klein.html,"Mr. Klein managed the business affairs of Sam Cooke, the Rolling Stones and, for a short time, the Beatles.","Allen Klein, a music executive who managed the business affairs of Sam Cooke, the Rolling Stones and, for a short time, the Beatles, and who was both admired and feared for his reputation as a fierce negotiator, died on Saturday in Manhattan, where he lived. He was 77.",A,18,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/07/05/nyregion/05akleinspan.jpg', 'height': 396, 'width': 600, 'legacy': {'xlarge': 'images/2009/07/05/nyregion/05akleinspan.jpg', 'xlargewidth': 600, 'xlargeheight': 396}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/07/05/nyregion/05akleinspan.jpg', 'height': 396, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/07/05/nyregion/05aklein75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/07/05/nyregion/05aklein75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Deaths (Obituaries)', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Rolling Stones', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Rock Music', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Beatles, The', 'rank': 4, 'major': 'N'}]",2009-07-05T01:55:41+0000,article,Metro,Arts,Obituary (Obit),nyt://article/0652c44a-587e-5261-b683-1d253ead2371,652,nyt://article/0652c44a-587e-5261-b683-1d253ead2371,"Allen Klein, 77, Dies; Managed Music Legends",,,"Allen Klein, 77, Dies; Managed Legendary Music Acts",,,,By Ben Sisario,"[{'firstname': 'Ben', 'middlename': None, 'lastname': 'Sisario', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Music,Alzheimer
