abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,subsection_name,query_consulta
"  International A3-13  DOCUMENTS SUGGEST WAR CRIMES  A former member of the Serbian secret police has come forward with documents that could incriminate President Slobodan Milosevic of Serbia as a war criminal. A1  An attack on Sarajevo reflects the stalemate in Bosnia. A12  U.S. TO WARN JAPAN ON TRADE  The Clinton Administration plans to warn Japan that it will move to impose several billion dollars in punitive tariffs unless significant progress is made soon in opening Japanese markets.  A1  MEXICANS WAIT AND WORRY  It is far from clear that Mexico's economic turmoil will flood the U.S. with illegal job-seekers. Many Mexicans say the decision to go north is not as easy as it once seemed. A3  QUESTIONING GAZA'S NEW JUSTICE  Two trials of Islamic militants this week represent the first time that Palestinians have sentenced their own people to jail for violence against Israelis. But they have also raised questions about justice. A10  ISRAELI DEFENDS PEACE TALKS  Prime Minister Yitzhak Rabin told critics that Israel would suffer more suicide attacks if it were to break off peace negotiations with the Palestinians. A10  A student killed in Gaza is buried in New Jersey. A10  EX-GENERAL ORDERED TO PAY NUN  A U.S. judge ordered a former Guatemalan general to pay $47.5 million to an American nun who was tortured and eight Guatemalans who were terrorized in the 1980's. A13  Britain said it would withdraw 400 troops from Ulster. A5  Nelson Mandela reinstated his wife to her Government job. A7  Europeans are trying to block a Congress move against Cuba. A9  Athens Journal: Greece falters as Pandandreou grows frail. A4 National A16-23, B8-9  EASING UP ON WELFARE  Republican governors submitted a welfare proposal to the Senate that is less harsh than the bill passed by House Republicans.  A1  STUNNING BID FOR CHRYSLER  The billionaire Kirk Kerkorian stunned Wall Street and the auto industry by offering $22.8 billion for Chrysler, in a deal that would be the largest takeover since RJR Nabisco was acquired for $25 billion. A1  HEART-DISEASE FISH STORY  The more fish you eat, the better you will be protected against heart disease. That was the popular theory, but it may not be valid.  A1  COLOR-BLIND ADOPTION  An unusual coalition of liberals and conservatives is pressing for adoption policies that do not take account of race.  A16  HOMICIDE CHARGE AGAINST LAB  A laboratory was charged with reckless homicide for allegedly misreading Pap smears that could have saved the lives of two women.  A16  BOY'S OVERWHELMING BURDENS  A teen-ager whose family was burdened by crushing medical bills apparently killed himself after getting a $154.50 ticket for speeding, the police said.  A22  ENDANGERED-SPECIES CHANGES  Senator Slade Gorton of Washington, helped by lawyers from industries affected by the Endangered Species Act, unveiled a bill to make major revisions in the act.  A20  MARKING F.D.R.'S DEATH  President Clinton denounced public cynicism and disunity on the 50th anniversary of the death of President Franklin D. Roosevelt.  B8  PRESSING A CONSPIRACY THEORY  O. J. Simpson's lawyers suggested that the man who gathered blood evidence was part of a police conspiracy to frame their client.  B9  A study offers promise for an Alzheimer's disease therapy.  A19 Metro Digest B1 DESEGREGATION SUIT DEFEATED  Civil rights advocates were handed a sharp defeat in a school-desegregation lawsuit when a judge ruled that the isolation of poor minority children in Hartford's schools was not the state's fault.  A1  Business Digest D1  Arts/Entertainment C11-16  On city financing and the arts.  C11  Performing-arts library gets $12.5 million gift.  C15  Theater: ""Travels With My Aunt."" C11  Dance: Puerto Rican troupe.  C11  Music: Critic's Notebook.  C14  The Pop Life.  C12  Film: ""Jury Duty."" C14  Books: McNamara concedes.  C16  TV: ""A Rugrats Seder."" C16  ""The Ultimate Round Trip."" C16The Home Section C1-8  At home with Gerre Hancock.  C1  Sports B11-17  Baseball: Trading card makers hope busness will pick up.  B11  No new commissioner in sight.  B15  Mets' Butler tutors Thompson.  B14  Football: Rams given approval to move to St. Louis.  B11  Basketball: Anthony to get post-season playing time.  B12  Columns: Anderson on the Mullen brothers B11  Hockey: Rangers notch victory over Sabres.  B11  Devils turn back Capitals.  B13  Islanders take the measure of Panthers.  B13  Olympics: New status for surfing, ballroom dancing.  B13  Obituaries B9-10  Paul Akst, colonel who led New York's Draft Boards. B9  Bonnie Bird, dancer.  B9  Annie Fischer, pianist.  B10  Editorials/Op-Ed A24-25  Editorials  Harvard's unseemly haste.  Making democracy safe for Dole.  The museum.  Ms. Bhutto's wish list.  Letters  Frank Rich: Tin cans and string.  William Safire: Iraq's ton of germs.  Andre Aciman: In a double exile.  Chronicle D26 Bridge C15 Crossword C9",https://www.nytimes.com/1995/04/13/nyregion/news-summary-640995.html,,"International A3-13 DOCUMENTS SUGGEST WAR CRIMES A former member of the Serbian secret police has come forward with documents that could incriminate President Slobodan Milosevic of Serbia as a war criminal. A1 An attack on Sarajevo reflects the stalemate in Bosnia. A12 U.S. TO WARN JAPAN ON TRADE The Clinton Administration plans to warn Japan that it will move to impose several billion dollars in punitive tariffs unless significant progress is made soon in opening Japanese markets. A1 MEXICANS WAIT AND WORRY It is far from clear that Mexico's economic turmoil will flood the U.S. with illegal job-seekers. Many Mexicans say the decision to go north is not as easy as it once seemed. A3 QUESTIONING GAZA'S NEW JUSTICE Two trials of Islamic militants this week represent the first time that Palestinians have sentenced their own people to jail for violence against Israelis. But they have also raised questions about justice. A10 ISRAELI DEFENDS PEACE TALKS Prime Minister Yitzhak Rabin told critics that Israel would suffer more suicide attacks if it were to break off peace negotiations with the Palestinians. A10 A student killed in Gaza is buried in New Jersey. A10 EX-GENERAL ORDERED TO PAY NUN A U.S. judge ordered a former Guatemalan general to pay $47.5 million to an American nun who was tortured and eight Guatemalans who were terrorized in the 1980's. A13 Britain said it would withdraw 400 troops from Ulster. A5 Nelson Mandela reinstated his wife to her Government job. A7 Europeans are trying to block a Congress move against Cuba. A9 Athens Journal: Greece falters as Pandandreou grows frail. A4 National A16-23, B8-9 EASING UP ON WELFARE Republican governors submitted a welfare proposal to the Senate that is less harsh than the bill passed by House Republicans. A1 STUNNING BID FOR CHRYSLER The billionaire Kirk Kerkorian stunned Wall Street and the auto industry by offering $22.8 billion for Chrysler, in a deal that would be the largest takeover since RJR Nabisco was acquired for $25 billion. A1 HEART-DISEASE FISH STORY The more fish you eat, the better you will be protected against heart disease. That was the popular theory, but it may not be valid. A1 COLOR-BLIND ADOPTION An unusual coalition of liberals and conservatives is pressing for adoption policies that do not take account of race. A16 HOMICIDE CHARGE AGAINST LAB A laboratory was charged with reckless homicide for allegedly misreading Pap smears that could have saved the lives of two women. A16 BOY'S OVERWHELMING BURDENS A teen-ager whose family was burdened by crushing medical bills apparently killed himself after getting a $154.50 ticket for speeding, the police said. A22 ENDANGERED-SPECIES CHANGES Senator Slade Gorton of Washington, helped by lawyers from industries affected by the Endangered Species Act, unveiled a bill to make major revisions in the act. A20 MARKING F.D.R.'S DEATH President Clinton denounced public cynicism and disunity on the 50th anniversary of the death of President Franklin D. Roosevelt. B8 PRESSING A CONSPIRACY THEORY O. J. Simpson's lawyers suggested that the man who gathered blood evidence was part of a police conspiracy to frame their client. B9 A study offers promise for an Alzheimer's disease therapy. A19 Metro Digest B1 DESEGREGATION SUIT DEFEATED Civil rights advocates were handed a sharp defeat in a school-desegregation lawsuit when a judge ruled that the isolation of poor minority children in Hartford's schools was not the state's fault. A1 Business Digest D1 Arts/Entertainment C11-16 On city financing and the arts. C11 Performing-arts library gets $12.5 million gift. C15 Theater: ""Travels With My Aunt."" C11 Dance: Puerto Rican troupe. C11 Music: Critic's Notebook. C14 The Pop Life. C12 Film: ""Jury Duty."" C14 Books: McNamara concedes. C16 TV: ""A Rugrats Seder."" C16 ""The Ultimate Round Trip."" C16The Home Section C1-8 At home with Gerre Hancock. C1 Sports B11-17 Baseball: Trading card makers hope busness will pick up. B11 No new commissioner in sight. B15 Mets' Butler tutors Thompson. B14 Football: Rams given approval to move to St. Louis. B11 Basketball: Anthony to get post-season playing time. B12 Columns: Anderson on the Mullen brothers B11 Hockey: Rangers notch victory over Sabres. B11 Devils turn back Capitals. B13 Islanders take the measure of Panthers. B13 Olympics: New status for surfing, ballroom dancing. B13 Obituaries B9-10 Paul Akst, colonel who led New York's Draft Boards. B9 Bonnie Bird, dancer. B9 Annie Fischer, pianist. B10 Editorials/Op-Ed A24-25 Editorials Harvard's unseemly haste. Making democracy safe for Dole. The museum. Ms. Bhutto's wish list. Letters Frank Rich: Tin cans and string. William Safire: Iraq's ton of germs. Andre Aciman: In a double exile. Chronicle D26 Bridge C15 Crossword C9",A,2,The New York Times,[],"[{'name': 'subject', 'value': 'NO INDEX TERMS', 'rank': 1, 'major': 'N'}]",1995-04-13T05:00:00+0000,article,Metropolitan Desk,New York,Summary,nyt://article/9ac94d59-3789-5667-8d98-caeaf64aa8ca,872,nyt://article/9ac94d59-3789-5667-8d98-caeaf64aa8ca,NEWS SUMMARY,,,NEWS SUMMARY,,,,,[],,,Alzheimer
Computer loner has her identity stolen. Enjoyably creepy high-tech thriller.,https://www.nytimes.com/1995/07/28/movies/film-review-do-you-exist-if-the-internet-erases-you.html,Computer loner has her identity stolen. Enjoyably creepy high-tech thriller.,"Anyone who has ever been trapped in voice-mail hell -- when a computer-generated voice answers the phone and gives five minutes of options you can't escape -- will latch onto the neat, technophobic idea behind ""The Net."" Sandra Bullock, as a meek computer expert named Angela Bennett, stumbles across a program so powerful it can tamper with Wall Street, air-traffic control and the Federal Government. When the program's vile owners come after her, they create a big-time equivalent of the machine that ate your bank card: the computers eat her identity.",C,3,The New York Times,[],"[{'name': 'persons', 'value': 'Winkler, Irwin', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'MOTION PICTURES', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'NET, THE (MOVIE)', 'rank': 4, 'major': 'N'}]",1995-07-28T05:00:00+0000,article,Weekend Desk,Movies,Review,nyt://article/49bb4650-5859-58b0-a880-ab789ee01a77,782,nyt://article/49bb4650-5859-58b0-a880-ab789ee01a77,Do You Exist if the Internet Erases You?,FILM REVIEW,,FILM REVIEW; Do You Exist if the Internet Erases You?,,,,By Caryn James,"[{'firstname': 'Caryn', 'middlename': None, 'lastname': 'James', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"EASTER this year is being celebrated by Marla Fishl Casadei and Peter Casadei with his family, following two nights of Passover seders with her family. 

So the couple -- owners of the Village Restaurant in Litchfield, veterinarians and residents of Old Westbury -- are happy that a new book, ""Matzo Bunny,"" has been published to help explain the double celebration to their two sons, 7-year-old Keith and 4-year-old Kevin.",https://www.nytimes.com/1995/04/16/nyregion/here-comes-matzo-bunny.html,"EASTER this year is being celebrated by Marla Fishl Casadei and Peter Casadei with his family, following two nights of Passover seders with her family. 

So the couple -- owners of the Village Restaurant in Litchfield, veterinarians and residents ...","EASTER this year is being celebrated by Marla Fishl Casadei and Peter Casadei with his family, following two nights of Passover seders with her family. ",13CN,4,The New York Times,[],"[{'name': 'persons', 'value': 'ROSS, NANCY', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Weizel, Richard', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'JEWS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Passover', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Christians and Christianity', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'EASTER', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Children and Youth', 'rank': 7, 'major': 'N'}]",1995-04-16T05:00:00+0000,article,Connecticut Weekly Desk,New York,News,nyt://article/5c63835a-4cdb-5108-af69-90e0e6218980,750,nyt://article/5c63835a-4cdb-5108-af69-90e0e6218980,Here Comes 'Matzo Bunny',,,Here Comes 'Matzo Bunny',,,,By Richard Weizel,"[{'firstname': 'Richard', 'middlename': None, 'lastname': 'Weizel', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Connecticut,Alzheimer
"  THE recently reported finding that various forms of hormone replacement therapy can lower the risk of heart disease in postmenopausal women has answered many concerns about the safety and effectiveness of taking estrogen and progesterone in middle age, but it has also raised important new questions, according to Dr. Bernadine Healy, former director of the National Institutes of Health.   In an editorial in today's issue of The Journal of the American Medical Association, in which details of the study are also published, Dr. Healy wrote that ""after a half century of conflicting data, we can affirm with growing confidence that, at the very least, estrogen reduces key cardiovascular risk factors in women at a time when they become especially vulnerable to heart disease, namely, after 50 years of age.""",https://www.nytimes.com/1995/01/18/us/hormone-replacement-study-answers-questions-but-not-all.html,,"THE recently reported finding that various forms of hormone replacement therapy can lower the risk of heart disease in postmenopausal women has answered many concerns about the safety and effectiveness of taking estrogen and progesterone in middle age, but it has also raised important new questions, according to Dr. Bernadine Healy, former director of the National Institutes of Health.",C,8,The New York Times,[],"[{'name': 'organizations', 'value': 'Journal of the American Medical Assn', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Healy, Bernadine', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Hormones', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Estrogen', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Heart', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Progesterone', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Stroke', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Cancer', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Menopause', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Uterus', 'rank': 11, 'major': 'N'}, {'name': 'creative_works', 'value': 'HEALTH PAGE (NYT)', 'rank': 12, 'major': 'N'}]",1995-01-18T05:00:00+0000,article,National Desk;,U.S.,News,nyt://article/25782482-223d-5597-81ac-f0e6e7f371af,766,nyt://article/25782482-223d-5597-81ac-f0e6e7f371af,"Hormone Replacement Study Answers Questions, but Not All",,,"Hormone Replacement Study Answers Questions, but Not All",,,,By Jane E. Brody,"[{'firstname': 'Jane', 'middlename': 'E.', 'lastname': 'Brody', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Q. My husband is being transferred to the Southeast and I'm considering starting some sort of business there. I don't have a business education although I have a lot of experience in sales and marketing. Do you think this a good time for me to start a business? And are there any good areas for women?
ELAINE R. REMINGTON
Westchester County, N.Y.
A. Yes and yes -- although I don't know how any women can run businesses these days with all the reading to be done on estrogen therapy.",https://www.nytimes.com/1995/07/30/business/earning-it-minding-your-business-to-start-a-business-look-within.html,Q. My husband is being transferred to the Southeast and I'm considering starting some sort of business there. I don't have a business education although I have a lot of experience in sales and marketing. Do you think this a good time for me to sta...,"Q. My husband is being transferred to the Southeast and I'm considering starting some sort of business there. I don't have a business education although I have a lot of experience in sales and marketing. Do you think this a good time for me to start a business? And are there any good areas for women?ELAINE R. REMINGTONWestchester County, N.Y.A. Yes and yes -- although I don't know how any women can run businesses these days with all the reading to be done on estrogen therapy.",3,10,The New York Times,[],"[{'name': 'persons', 'value': 'Pedersen, Laura', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Economy', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Women', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Entrepreneurship', 'rank': 4, 'major': 'N'}]",1995-07-30T05:00:00+0000,article,Money and Business/Financial Desk,Business Day,News,nyt://article/8bb214c4-4922-532b-9f05-f6cd60fa3a29,847,nyt://article/8bb214c4-4922-532b-9f05-f6cd60fa3a29,"EARNING IT: MINDING YOUR BUSINESS;
To Start A Business, Look Within",,,"EARNING IT: MINDING YOUR BUSINESS;
To Start A Business, Look Within",,,,By Laura Pedersen,"[{'firstname': 'Laura', 'middlename': None, 'lastname': 'Pedersen', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
  NEW PASSAGES Mapping Your Life Across Time By Gail Sheehy 498 pages. Random House. $25.,https://www.nytimes.com/1995/07/18/books/books-of-the-times-those-wonder-years-don-t-start-before-60.html,,NEW PASSAGES Mapping Your Life Across Time By Gail Sheehy 498 pages. Random House. $25.,C,22,The New York Times,[],"[{'name': 'persons', 'value': 'Sheehy, Gail', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'NEW PASSAGES: MAPPING YOUR LIFE ACROSS TIME (BOOK)', 'rank': 3, 'major': 'N'}]",1995-07-18T05:00:00+0000,article,Cultural Desk,Books,Review,nyt://article/6b548fda-cdc7-5823-9401-88c5aeabf00d,864,nyt://article/6b548fda-cdc7-5823-9401-88c5aeabf00d,Those Wonder Years Don't Start Before 60,BOOKS OF THE TIMES,,BOOKS OF THE TIMES; Those Wonder Years Don't Start Before 60,,,,By Janet Maslin,"[{'firstname': 'Janet', 'middlename': None, 'lastname': 'Maslin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  Following is President Clinton's statement last night on balancing the Federal budget, as recorded by The New York Times:   Good evening. Tonight I present to the American people a plan for a balanced Federal budget. My plan cuts spending by $1.1 trillion. It does not raise taxes. It won't be easy but elected leaders of both parties agree with me that we must do this and we will.",https://www.nytimes.com/1995/06/14/us/battle-over-budget-clinton-s-statement-plan-balance-federal-budget-2005.html,,"Following is President Clinton's statement last night on balancing the Federal budget, as recorded by The New York Times:",A,18,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Bill', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Finances', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Budgets and Budgeting', 'rank': 4, 'major': 'N'}]",1995-06-14T05:00:00+0000,article,National Desk,U.S.,Text,nyt://article/4e479b7d-5a1d-5b55-a047-1a3c76642482,917,nyt://article/4e479b7d-5a1d-5b55-a047-1a3c76642482,Clinton's Statement on Plan to Balance Federal Budget by 2005,BATTLE OVER THE BUDGET,,BATTLE OVER THE BUDGET; Clinton's Statement on Plan to Balance Federal Budget by 2005,,,,,[],,,Alzheimer
"  Following is President Clinton's statement last night on balancing the Federal budget, as recorded by The New York Times:   Good evening. Tonight I present to the American people a plan for a balanced Federal budget. My plan cuts spending by $1.1 trillion. It does not raise taxes. It won't be easy but elected leaders of both parties agree with me that we must do this and we will.",https://www.nytimes.com/1995/06/14/us/battle-over-budget-clinton-s-statement-plan-balance-federal-budget-2005.html,,"Following is President Clinton's statement last night on balancing the Federal budget, as recorded by The New York Times:",A,18,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Bill', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Finances', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Budgets and Budgeting', 'rank': 4, 'major': 'N'}]",1995-06-14T05:00:00+0000,article,National Desk,U.S.,Text,nyt://article/4e479b7d-5a1d-5b55-a047-1a3c76642482,917,nyt://article/4e479b7d-5a1d-5b55-a047-1a3c76642482,Clinton's Statement on Plan to Balance Federal Budget by 2005,BATTLE OVER THE BUDGET,,BATTLE OVER THE BUDGET; Clinton's Statement on Plan to Balance Federal Budget by 2005,,,,,[],,,Alzheimer
"  International A3-12  STRIKING BACK AT THE SERBS  Nine days ago in central Sarajevo, United Nations peacekeepers showed that they can fight back against the humiliation that has so often been their lot -- if they are willing to pay the price.  A1",https://www.nytimes.com/1995/06/06/nyregion/news-summary-552295.html,,"International A3-12 STRIKING BACK AT THE SERBS Nine days ago in central Sarajevo, United Nations peacekeepers showed that they can fight back against the humiliation that has so often been their lot -- if they are willing to pay the price. A1",A,2,The New York Times,[],"[{'name': 'subject', 'value': 'NO INDEX TERMS', 'rank': 1, 'major': 'N'}]",1995-06-06T05:00:00+0000,article,Metropolitan Desk,New York,Summary,nyt://article/82ade8f9-9ab6-5012-a929-f0d60541027c,916,nyt://article/82ade8f9-9ab6-5012-a929-f0d60541027c,NEWS SUMMARY,,,NEWS SUMMARY,,,,,[],,,Alzheimer
"  The Justice Department today announced that it was awarding $2.15 million in grants for the development of new highly advanced gun detectors that would permit the police to spot people carrying concealed weapons on the street or inside stores.    Department officials said that prototypes, which draw on technologies used by the Defense Department to track Russian submarines and locate buried nuclear waste, would be ready within 18 months and that one or more of the detectors would be in production within two or three years.",https://www.nytimes.com/1995/03/10/us/justice-dept-awarding-grants-to-develop-gun-detectors.html,,The Justice Department today announced that it was awarding $2.15 million in grants for the development of new highly advanced gun detectors that would permit the police to spot people carrying concealed weapons on the street or inside stores.,A,22,The New York Times,[],"[{'name': 'organizations', 'value': 'Justice Department', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Gun Control', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Security and Warning Systems', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'CONTRACTS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Firearms', 'rank': 5, 'major': 'N'}]",1995-03-10T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/fb5b225f-62d3-5410-8044-c82daf019905,921,nyt://article/fb5b225f-62d3-5410-8044-c82daf019905,Justice Dept. Awarding Grants to Develop Gun Detectors,,,Justice Dept. Awarding Grants to Develop Gun Detectors,,,,By Fox Butterfield,"[{'firstname': 'Fox', 'middlename': None, 'lastname': 'Butterfield', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  THE BEGINNING OF THE JOURNEY: The Marriage of Diana and Lionel Trilling By Diana Trilling. Harvest/Harcourt Brace, $13.95. Married in 1929, the Trillings were at the center of New York's intellectual life in an era when the city fancied itself the center of the world. Covering the years until 1950, this is an ""extraordinary"" memoir, Ann Hulbert said here in 1993. She said Mrs. Trilling ""has miraculously discovered a morally dignified yet also ruthlessly honest style of self-exposure.""  A FROLIC OF HIS OWN",https://www.nytimes.com/1995/01/22/books/new-noteworthy-paperbacks-120895.html,,"THE BEGINNING OF THE JOURNEY: The Marriage of Diana and Lionel Trilling By Diana Trilling. Harvest/Harcourt Brace, $13.95. Married in 1929, the Trillings were at the center of New York's intellectual life in an era when the city fancied itself the center of the world. Covering the years until 1950, this is an ""extraordinary"" memoir, Ann Hulbert said here in 1993. She said Mrs. Trilling ""has miraculously discovered a morally dignified yet also ruthlessly honest style of self-exposure."" A FROLIC OF HIS OWN",7,28,The New York Times,[],"[{'name': 'subject', 'value': 'Books and Literature', 'rank': 1, 'major': 'N'}]",1995-01-22T05:00:00+0000,article,Book Review Desk,Books,Review,nyt://article/9fb1e54c-1219-5a70-b4d7-6ad21e3f05d4,912,nyt://article/9fb1e54c-1219-5a70-b4d7-6ad21e3f05d4,New & Noteworthy Paperbacks,,,New & Noteworthy Paperbacks,,,,By Michael Molyneux,"[{'firstname': 'Michael', 'middlename': None, 'lastname': 'Molyneux', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  RIMA STARR, whose job is to sing for the dying, was going about her important and meaningful work. With her Yamaha keyboard under one arm, and a big bag of music in the other, Ms. Starr, a tall and handsome woman, was about to visit another patient.   ""This woman moans all the time, "" said Ms. Starr, who once toured with national companies of Broadway shows and sang in concerts with Luciano Pavarotti. ""But when I sing, she stops."" A certified music therapist, Ms. Starr has spent the last three years on the staff of the Jacob Perlow Hospice of Beth Israel Medical Center, singing for, and sometimes with, the terminally ill.",https://www.nytimes.com/1995/07/19/nyregion/about-new-york-for-those-in-the-twilight-of-life-the-balm-of-song.html,,"RIMA STARR, whose job is to sing for the dying, was going about her important and meaningful work. With her Yamaha keyboard under one arm, and a big bag of music in the other, Ms. Starr, a tall and handsome woman, was about to visit another patient.",B,3,The New York Times,[],"[{'name': 'persons', 'value': 'STARR, RIMA', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Music', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATH', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Therapy and Rehabilitation', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'ABOUT NEW YORK (TIMES COLUMN)', 'rank': 5, 'major': 'N'}]",1995-07-19T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/eabe3a4a-b07e-57af-bfc5-76ce2d116f4f,949,nyt://article/eabe3a4a-b07e-57af-bfc5-76ce2d116f4f,"For Those in the Twilight of Life, the Balm of Song",ABOUT NEW YORK,,"ABOUT NEW YORK; For Those in the Twilight of Life, the Balm of Song",,,,By Michael T. Kaufman,"[{'firstname': 'Michael', 'middlename': 'T.', 'lastname': 'Kaufman', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"The designer Kalinka began the week with the kind of problem that goes with having a drawer full of party invitations: which night should she wear her short see-through dress and which night the long see-through dress? Which night the iridescent dress that she says ""fits like a corset"" and which the black velvet top and hip-hugger pants?         ""Four nights, full makeup and lashes,"" said Kalinka, who R.S.V.P.'s to invitations that come with or without her last name, which is Chopin but which she hardly ever uses. ""There are parties every night in this town, but this is something new. People are going to be staggering by the end of the week.""   ",https://www.nytimes.com/1995/12/05/nyregion/so-many-parties-so-little-time.html,,"The designer Kalinka began the week with the kind of problem that goes with having a drawer full of party invitations: which night should she wear her short see-through dress and which night the long see-through dress? Which night the iridescent dress that she says ""fits like a corset"" and which the black velvet top and hip-hugger pants?",B,1,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Parties (Social)', 'rank': 2, 'major': 'N'}]",1995-12-05T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/4d24e68d-190b-5839-9e13-f6961f174570,986,nyt://article/4d24e68d-190b-5839-9e13-f6961f174570,"So Many Parties, So Little Time",,,"So Many Parties, So Little Time",,,,By James Barron,"[{'firstname': 'James', 'middlename': None, 'lastname': 'Barron', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  THE public service announcement ranks among the most treacherous art forms in advertising. It invites failure: the advertisement needs to be earnest enough for television stations to donate broadcast time, but astringent enough for viewers to remember.   Two public service organizations, the American Red Cross and the United Nations, have developed different campaigns that rely on a similar approach, what a United Nations official calls ""the wow factor.""",https://www.nytimes.com/1995/07/10/business/media-business-advertising-two-public-service-campaigns-rely-wow-factor.html,,"THE public service announcement ranks among the most treacherous art forms in advertising. It invites failure: the advertisement needs to be earnest enough for television stations to donate broadcast time, but astringent enough for viewers to remember.",D,9,The New York Times,[],"[{'name': 'organizations', 'value': 'United Nations', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'AMERICAN RED CROSS', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'ADVERTISING', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'ADVERTISING (TIMES COLUMN)', 'rank': 4, 'major': 'N'}]",1995-07-10T05:00:00+0000,article,Business/Financial Desk,Business Day,News,nyt://article/8fe7e789-c960-5652-9248-79a532c5e19f,1001,nyt://article/8fe7e789-c960-5652-9248-79a532c5e19f,Two public service campaigns rely on 'the wow factor.',THE MEDIA BUSINESS: ADVERTISING,,THE MEDIA BUSINESS: ADVERTISING; Two public service campaigns rely on 'the wow factor.',,,,By Anthony Ramirez,"[{'firstname': 'Anthony', 'middlename': None, 'lastname': 'Ramirez', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
